Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTM.S1SII131,2014.09,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2014.1,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2014.11,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2014.12,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.01,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.02,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.03,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.04,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.05,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.06,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.07,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.08,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.09,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.1,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.11,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2015.12,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.01,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.02,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.03,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.04,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.05,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.06,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.07,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.08,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.09,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.1,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.11,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2016.12,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.01,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.02,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.03,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.04,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.05,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.06,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.07,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.08,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.09,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.1,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.11,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2017.12,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.01,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.02,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.03,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.04,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.05,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.06,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.07,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.08,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.09,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.1,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.11,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2018.12,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.01,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.02,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.03,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.04,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.05,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.06,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.07,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.08,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.09,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.1,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.11,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
ECTM.S1SII131,2019.12,Could not be seasonally adjusted,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Postal and Courier Pick Up and Delivery Services,,,
